orf,disome,disome_ID,ratio
YJL054W,57,YJL054W_57,24.66666667
YJL055W,58,YJL055W_58,3.906548825
YJL056C,13,YJL056C_13,61.57407407
YJL059W,326,YJL059W_326,35.77777778
YJL060W,95,YJL060W_95,16.58548387
YJL061W,74,YJL061W_74,29.61299801
YJL062W,220,YJL062W_220,40.39511225
YJL063C,103,YJL063C_103,4.025593918
YJL065C,78,YJL065C_78,3.942659971
YJL068C,88,YJL068C_88,3.189761298
YJL069C,90,YJL069C_90,2.260231988
YJL071W,90,YJL071W_90,3.346031746
YJL072C,115,YJL072C_115,5.510469357
YJL074C,25,YJL074C_25,6.180967816
YJL076W,1173,YJL076W_1173,25.40509951
YJL078C,152,YJL078C_152,14.91968831
YJL079C,187,YJL079C_187,7.544837068
YJL080C,880,YJL080C_880,28.30541219
YJL081C,162,YJL081C_162,36.21118012
YJL082W,390,YJL082W_390,4.105882361
YJL083W,562,YJL083W_562,12.63838384
YJL084C,288,YJL084C_288,29.32907818
YJL085W,509,YJL085W_509,32.86548618
YJL088W,98,YJL088W_98,18.5030303
YJL090C,258,YJL090C_258,56.66666667
YJL091C,48,YJL091C_48,2.233890102
YJL094C,94,YJL094C_94,34.66666667
YJL095W,28,YJL095W_28,3.804882834
YJL096W,60,YJL096W_60,24.92888889
YJL098W,631,YJL098W_631,15.47712418
YJL099W,186,YJL099W_186,10.87596028
YJL100W,79,YJL100W_79,13.88888889
YJL101C,99,YJL101C_99,6.897215312
YJL104W,133,YJL104W_133,34.33962176
YJL107C,327,YJL107C_327,9.859722222
YJL109C,1386,YJL109C_1386,22.21815818
YJL110C,552,YJL110C_552,60.88888889
YJL111W,500,YJL111W_500,8.459627877
YJL112W,36,YJL112W_36,39.15151515
YJL115W,164,YJL115W_164,19.26213935
YJL117W,98,YJL117W_98,20.90309039
YJL121C,132,YJL121C_132,8.815289343
YJL122W,176,YJL122W_176,30.50456047
YJL123C,258,YJL123C_258,9.987403713
YJL124C,135,YJL124C_135,2.613409868
YJL125C,367,YJL125C_367,31.07250221
YJL127C,458,YJL127C_458,44.95897436
YJL128C,531,YJL128C_531,5.098103047
YJL130C,276,YJL130C_276,14.94494589
YJL131C,275,YJL131C_275,16.57815126
YJL132W,688,YJL132W_688,17.66666667
YJL133C-A,66,YJL133C-A_66,5.131268437
YJL133W,124,YJL133W_124,9.133996212
YJL134W,43,YJL134W_43,6.359395279
YJL136C,88,YJL136C_88,4.980549538
YJL137C,381,YJL137C_381,12.57142857
YJL140W,77,YJL140W_77,13.27197272
YJL141C,125,YJL141C_125,11.06978802
YJL143W,60,YJL143W_60,3.580692706
YJL145W,134,YJL145W_134,4.937218056
YJL146W,163,YJL146W_163,7.421854143
YJL148W,93,YJL148W_93,7.424561277
YJL149W,284,YJL149W_284,11.18849946
YJL154C,469,YJL154C_469,6.038361982
YJL155C,88,YJL155C_88,19.55555556
YJL156C,262,YJL156C_262,11.05657523
YJL157C,569,YJL157C_569,55.29887942
YJL158C,170,YJL158C_170,12.82743256
YJL159W,355,YJL159W_355,29.92743503
YJL162C,86,YJL162C_86,8.859431525
YJL164C,368,YJL164C_368,23.54408602
YJL165C,169,YJL165C_169,5.551120677
YJL166W,75,YJL166W_75,5.310299274
YJL167W,353,YJL167W_353,19.96801335
YJL168C,683,YJL168C_683,8.499336055
YJL170C,77,YJL170C_77,3.763636364
YJL171C,314,YJL171C_314,18.32755075
YJL172W,339,YJL172W_339,3.589222169
YJL173C,123,YJL173C_123,16.65005778
YJL174W,50,YJL174W_50,8.637563195
YJL176C,795,YJL176C_795,37.89592294
YJL177W,85,YJL177W_85,7.808405825
YJL178C,47,YJL178C_47,4.892631906
YJL179W,87,YJL179W_87,52.97210402
YJL180C,22,YJL180C_22,47.22222222
YJL181W,37,YJL181W_37,31.12428191
YJL183W,423,YJL183W_423,87.2457265
YJL184W,50,YJL184W_50,4.460303178
YJL186W,175,YJL186W_175,3.34142643
YJL187C,145,YJL187C_145,10.97510783
YJL189W,47,YJL189W_47,2.320592587
YJL191W,99,YJL191W_99,6.35903578
YJL192C,160,YJL192C_160,5.487225949
YJL193W,244,YJL193W_244,35.60925926
YJL194W,31,YJL194W_31,54.06746032
YJL196C,228,YJL196C_228,4.223930386
YJL197W,132,YJL197W_132,3.088354284
YJL198W,391,YJL198W_391,3.715511977
YJL200C,206,YJL200C_206,2.075177076
YJL201W,477,YJL201W_477,22.17964005
YJL203W,77,YJL203W_77,9.20695599
YJL204C,673,YJL204C_673,33.09161793
YJL207C,1175,YJL207C_1175,63.44763682
YJL208C,327,YJL208C_327,39.6284153
YJL210W,210,YJL210W_210,5.569095477
YJL212C,99,YJL212C_99,8.574209144
YJL217W,99,YJL217W_99,2.822582601
YJL218W,197,YJL218W_197,26.32307692
YJR001W,384,YJR001W_384,79.41089325
YJR002W,537,YJR002W_537,40.78016546
YJR003C,299,YJR003C_299,4.901406593
YJR005W,303,YJR005W_303,16.53192351
YJR006W,431,YJR006W_431,20.85322896
YJR007W,136,YJR007W_136,3.709624119
YJR008W,78,YJR008W_78,14
YJR009C,268,YJR009C_268,6.280308794
YJR010C-A,79,YJR010C-A_79,6.012642225
YJR010W,231,YJR010W_231,2.431672129
YJR011C,119,YJR011C_119,23.03418803
YJR012C,117,YJR012C_117,20.33333333
YJR013W,32,YJR013W_32,2.391534392
YJR014W,109,YJR014W_109,2.727255933
YJR015W,499,YJR015W_499,9.648336693
YJR016C,273,YJR016C_273,5.264750837
YJR017C,132,YJR017C_132,14.30239575
YJR019C,346,YJR019C_346,59.765625
YJR024C,245,YJR024C_245,74.71527778
YJR030C,489,YJR030C_489,14.27024209
YJR031C,232,YJR031C_232,20.44444444
YJR032W,234,YJR032W_234,5.17825895
YJR034W,99,YJR034W_99,8.123314066
YJR040W,68,YJR040W_68,15.00617284
YJR042W,524,YJR042W_524,35.72241407
YJR043C,351,YJR043C_351,129.9111111
YJR044C,129,YJR044C_129,5.61284492
YJR045C,513,YJR045C_513,13.33010528
YJR046W,174,YJR046W_174,85.06666667
YJR047C,96,YJR047C_96,4.344379899
YJR048W,37,YJR048W_37,3.381490918
YJR049C,208,YJR049C_208,4.556597827
YJR050W,108,YJR050W_108,25.57692308
YJR052W,152,YJR052W_152,4.098678511
YJR053W,294,YJR053W_294,11.39069767
YJR054W,144,YJR054W_144,32.48395062
YJR055W,27,YJR055W_27,6.890666667
YJR056C,43,YJR056C_43,9.546707609
YJR057W,46,YJR057W_46,3.239553302
YJR058C,38,YJR058C_38,94.66666667
YJR059W,520,YJR059W_520,22.97160494
YJR060W,243,YJR060W_243,31.75143586
YJR062C,370,YJR062C_370,45.33333333
YJR063W,38,YJR063W_38,3.149677168
YJR064W,115,YJR064W_115,4.325679876
YJR065C,164,YJR065C_164,7.846066602
YJR068W,132,YJR068W_132,5.95890186
YJR069C,128,YJR069C_128,4.358758999
YJR070C,221,YJR070C_221,5.97501956
YJR072C,33,YJR072C_33,3.587219359
YJR074W,103,YJR074W_103,9.556667476
YJR075W,143,YJR075W_143,4.098218642
YJR076C,61,YJR076C_61,11.11568018
YJR077C,309,YJR077C_309,66.57073899
YJR080C,31,YJR080C_31,42.33333333
YJR082C,114,YJR082C_114,37
YJR083C,194,YJR083C_194,8.725071225
YJR084W,200,YJR084W_200,59.66666667
YJR085C,100,YJR085C_100,2.482885992
YJR086W,80,YJR086W_80,2.237957699
YJR088C,65,YJR088C_65,12.75146618
YJR089W,585,YJR089W_585,25.44102564
YJR090C,1002,YJR090C_1002,61.16552668
YJR091C,591,YJR091C_591,17.30922633
YJR092W,313,YJR092W_313,5.761308304
YJR093C,158,YJR093C_158,59.91208791
YJR094C,303,YJR094C_303,2.88
YJR094W-A,93,YJR094W-A_93,49.50302486
YJR096W,275,YJR096W_275,7.965125958
YJR097W,42,YJR097W_42,46.03846154
YJR099W,127,YJR099W_127,2.582972795
YJR100C,127,YJR100C_127,2.906377205
YJR101W,53,YJR101W_53,11.14259761
YJR103W,268,YJR103W_268,3.215290857
YJR104C,131,YJR104C_131,3.419082505
YJR105W,129,YJR105W_129,3.861307997
YJR109C,974,YJR109C_974,12.80678287
YJR110W,166,YJR110W_166,4.355970055
YJR111C,175,YJR111C_175,2.117378985
YJR112W,136,YJR112W_136,5.950990498
YJR113C,149,YJR113C_149,10.28658058
YJR116W,70,YJR116W_70,7.311661507
YJR117W,48,YJR117W_48,16.08847478
YJR118C,44,YJR118C_44,4.498941835
YJR121W,113,YJR121W_113,5.470205188
YJR123W,152,YJR123W_152,4.955444561
YJR125C,409,YJR125C_409,70.84735055
YJR126C,362,YJR126C_362,50.22222222
YJR127C,212,YJR127C_212,16.23817182
YJR130C,335,YJR130C_335,6.888071508
YJR132W,650,YJR132W_650,15.77906217
YJR133W,64,YJR133W_64,14.99573853
YJR134C,20,YJR134C_20,16.34376352
YJR135C,152,YJR135C_152,22.22222222
YJR135W-A,70,YJR135W-A_70,2.712736547
YJR137C,1047,YJR137C_1047,68.79230477
YJR138W,943,YJR138W_943,8.731288145
YJR139C,268,YJR139C_268,5.058724144
YJR140C,1649,YJR140C_1649,8.145781944
YJR141W,301,YJR141W_301,5.72173913
YJR142W,182,YJR142W_182,56.27079108
YJR143C,130,YJR143C_130,51.50872637
YJR144W,243,YJR144W_243,13.9561665
YJR145C,126,YJR145C_126,2.303892423
YJR148W,196,YJR148W_196,7.980697417
YKL002W,175,YKL002W_175,2.235189404
YKL003C,33,YKL003C_33,24.66666667
YKL004W,298,YKL004W_298,29.61558763
YKL005C,468,YKL005C_468,13.07608286
YKL006C-A,37,YKL006C-A_37,12.16345495
YKL006W,136,YKL006W_136,5.616073577
YKL007W,19,YKL007W_19,3.378623625
YKL008C,170,YKL008C_170,2.730553355
YKL009W,237,YKL009W_237,10.34608755
YKL010C,1299,YKL010C_1299,49.64857695
YKL012W,314,YKL012W_314,40
YKL013C,111,YKL013C_111,2.23190907
YKL014C,1582,YKL014C_1582,38.60446501
YKL015W,124,YKL015W_124,97.33333333
YKL018C-A,85,YKL018C-A_85,21.89798339
YKL018W,330,YKL018W_330,45.03703704
YKL019W,223,YKL019W_223,11.05170986
YKL020C,466,YKL020C_466,7.54589372
YKL021C,382,YKL021C_382,11.38060602
YKL022C,264,YKL022C_264,2.900365385
YKL023W,147,YKL023W_147,7.859845938
YKL024C,194,YKL024C_194,11.27393402
YKL025C,209,YKL025C_209,11.84390708
YKL027W,146,YKL027W_146,8.231412138
YKL028W,318,YKL028W_318,18.7810176
YKL029C,585,YKL029C_585,23.73112244
YKL032C,499,YKL032C_499,20.62750228
YKL033W,716,YKL033W_716,72
YKL033W-A,55,YKL033W-A_55,206.3332756
YKL035W,75,YKL035W_75,14.68533535
YKL038W,586,YKL038W_586,33.60696318
YKL039W,217,YKL039W_217,12.87715191
YKL040C,180,YKL040C_180,6.701791063
YKL041W,225,YKL041W_225,18.9726647
YKL042W,143,YKL042W_143,7.460742426
YKL043W,293,YKL043W_293,14.75874439
YKL045W,522,YKL045W_522,53.75
YKL046C,69,YKL046C_69,2.205638424
YKL047W,367,YKL047W_367,34.66063348
YKL049C,142,YKL049C_142,50.07314815
YKL052C,214,YKL052C_214,3.365999748
YKL053C-A,75,YKL053C-A_75,140.7175879
YKL054C,526,YKL054C_526,19.64896737
YKL055C,279,YKL055C_279,26.88888889
YKL056C,138,YKL056C_138,16.05413651
YKL057C,923,YKL057C_923,58.11458057
YKL058W,80,YKL058W_80,19.66666667
YKL059C,175,YKL059C_175,5.536535905
YKL060C,118,YKL060C_118,2.842430902
YKL061W,83,YKL061W_83,19.30508475
YKL062W,196,YKL062W_196,26.47754137
YKL063C,40,YKL063C_40,5.233636965
YKL064W,359,YKL064W_359,12.90458197
YKL067W,154,YKL067W_154,2.593598641
YKL068W,711,YKL068W_711,16.47310133
YKL068W-A,54,YKL068W-A_54,7.212912281
YKL069W,181,YKL069W_181,2.064680065
YKL073W,71,YKL073W_71,5.069380401
YKL077W,105,YKL077W_105,56.09821121
YKL078W,178,YKL078W_178,79.22222222
YKL079W,485,YKL079W_485,23.89929799
YKL080W,306,YKL080W_306,9.414275143
YKL081W,366,YKL081W_366,4.831572131
YKL082C,298,YKL082C_298,30.41690131
YKL085W,27,YKL085W_27,16.99718793
YKL087C,80,YKL087C_80,3.146183705
YKL088W,329,YKL088W_329,7.757570953
YKL089W,539,YKL089W_539,37.21907013
YKL091C,50,YKL091C_50,3.895391082
YKL092C,1073,YKL092C_1073,28.0374072
YKL094W,217,YKL094W_217,24.65441948
YKL095W,279,YKL095W_279,30.29411765
YKL096W,209,YKL096W_209,3.421999532
YKL096W-A,82,YKL096W-A_82,8.488133123
YKL099C,249,YKL099C_249,263.5301775
YKL101W,1472,YKL101W_1472,43.50591631
YKL103C,458,YKL103C_458,101.3157895
YKL104C,140,YKL104C_140,4.270041412
YKL106W,28,YKL106W_28,2.628486739
YKL109W,386,YKL109W_386,26.05316973
YKL110C,151,YKL110C_151,5.990370805
YKL112W,434,YKL112W_434,3.583551135
YKL113C,91,YKL113C_91,6.431926781
YKL114C,343,YKL114C_343,11.75318181
YKL116C,448,YKL116C_448,43.93982345
YKL117W,122,YKL117W_122,6.268363234
YKL119C,39,YKL119C_39,5.426339286
YKL120W,55,YKL120W_55,4.527961141
YKL121W,85,YKL121W_85,24.66666667
YKL122C,157,YKL122C_157,16.00331834
YKL124W,18,YKL124W_18,4.060419867
YKL125W,80,YKL125W_80,4.141017098
YKL126W,156,YKL126W_156,8.814237305
YKL127W,124,YKL127W_124,2.540256156
YKL128C,231,YKL128C_231,7.864720753
YKL129C,973,YKL129C_973,8.692242337
YKL130C,247,YKL130C_247,5.690665521
YKL135C,475,YKL135C_475,16.49086866
YKL137W,112,YKL137W_112,26.20634921
YKL138C,35,YKL138C_35,2.713617381
YKL138C-A,23,YKL138C-A_23,32
YKL139W,303,YKL139W_303,29.60328979
YKL140W,115,YKL140W_115,21.56238773
YKL141W,135,YKL141W_135,13.6303114
YKL142W,39,YKL142W_39,9.337250897
YKL143W,166,YKL143W_166,3.369243373
YKL144C,22,YKL144C_22,5.435555865
YKL145W,246,YKL145W_246,26.41884912
YKL146W,237,YKL146W_237,45.54922071
YKL148C,251,YKL148C_251,40.05067219
YKL149C,393,YKL149C_393,15.88006279
YKL150W,218,YKL150W_218,3.362097004
YKL151C,182,YKL151C_182,17.77127227
YKL154W,94,YKL154W_94,8.321089796
YKL155C,33,YKL155C_33,7.69009009
YKL156W,83,YKL156W_83,64.64575002
YKL157W,880,YKL157W_880,22.84017574
YKL159C,212,YKL159C_212,252.5714286
YKL160W,143,YKL160W_143,10.74261603
YKL167C,51,YKL167C_51,18.18783069
YKL170W,78,YKL170W_78,8.466375278
YKL171W,111,YKL171W_111,13.04216216
YKL172W,264,YKL172W_264,10.82676884
YKL173W,1009,YKL173W_1009,431.8404786
YKL174C,236,YKL174C_236,8.417842446
YKL175W,504,YKL175W_504,36.8
YKL178C,259,YKL178C_259,12.27777778
YKL179C,307,YKL179C_307,5.071371611
YKL180W,61,YKL180W_61,11.10060285
YKL181W,100,YKL181W_100,22.2785129
YKL182W,622,YKL182W_622,5.708895886
YKL183W,39,YKL183W_39,14.44491521
YKL184W,320,YKL184W_320,4.492688025
YKL186C,131,YKL186C_131,39.60776161
YKL189W,68,YKL189W_68,3.375391707
YKL190W,131,YKL190W_131,4.060771447
YKL191W,446,YKL191W_446,5.361416592
YKL192C,123,YKL192C_123,7.370084775
YKL193C,175,YKL193C_175,4.914083975
YKL194C,403,YKL194C_403,37.77777778
YKL195W,290,YKL195W_290,6.783940077
YKL196C,49,YKL196C_49,24.76690487
YKL197C,466,YKL197C_466,12.13529632
YKL198C,38,YKL198C_38,25.48740416
YKL203C,29,YKL203C_29,40.65840769
YKL204W,623,YKL204W_623,12.5477497
YKL205W,536,YKL205W_536,8.101397516
YKL206C,268,YKL206C_268,42.42424242
YKL207W,142,YKL207W_142,14.79590617
YKL208W,161,YKL208W_161,10.64376399
YKL209C,1085,YKL209C_1085,40.58630556
YKL210W,790,YKL210W_790,32.68978834
YKL211C,224,YKL211C_224,3.962117502
YKL212W,214,YKL212W_214,7.982937693
YKL213C,707,YKL213C_707,7.699864039
YKL214C,182,YKL214C_182,3.229252136
YKL215C,1279,YKL215C_1279,10.67184711
YKL216W,315,YKL216W_315,19.85414645
YKL218C,155,YKL218C_155,11.4
YKL219W,397,YKL219W_397,46.11111111
YKR001C,192,YKR001C_192,17.49093527
YKR002W,203,YKR002W_203,8.284465572
YKR003W,319,YKR003W_319,23.70217614
YKR006C,46,YKR006C_46,3.882718926
YKR008W,626,YKR008W_626,36.96078431
YKR010C,581,YKR010C_581,71.79487179
YKR011C,123,YKR011C_123,4.708595385
YKR013W,252,YKR013W_252,6.176328473
YKR014C,171,YKR014C_171,27.41329269
YKR016W,405,YKR016W_405,9.777591036
YKR019C,218,YKR019C_218,38
YKR020W,35,YKR020W_35,23.31741396
YKR021W,273,YKR021W_273,7.884097859
YKR024C,582,YKR024C_582,14.54788131
YKR025W,283,YKR025W_283,44.3956044
YKR026C,189,YKR026C_189,17.10209577
YKR028W,371,YKR028W_371,24.27911067
YKR029C,274,YKR029C_274,11.50513248
YKR030W,79,YKR030W_79,21.50606061
YKR031C,102,YKR031C_102,8.087116318
YKR035W-A,62,YKR035W-A_62,77.75
YKR037C,136,YKR037C_136,6.241849994
YKR038C,383,YKR038C_383,7.678136774
YKR039W,282,YKR039W_282,16.2037037
YKR042W,131,YKR042W_131,3.950978287
YKR043C,238,YKR043C_238,9.298157777
YKR045C,170,YKR045C_170,4.857423795
YKR046C,284,YKR046C_284,103.9633987
YKR048C,128,YKR048C_128,3.324308949
YKR049C,87,YKR049C_87,3.609876543
YKR051W,117,YKR051W_117,11.66666667
YKR052C,228,YKR052C_228,3.670476779
YKR054C,1696,YKR054C_1696,34.95107212
YKR055W,272,YKR055W_272,27.62834055
YKR056W,106,YKR056W_106,8.943789116
YKR057W,88,YKR057W_88,14.35189972
YKR059W,396,YKR059W_396,2.515390828
YKR060W,268,YKR060W_268,25.28634361
YKR062W,249,YKR062W_249,2.571830915
YKR063C,492,YKR063C_492,66.66666667
YKR064W,427,YKR064W_427,13.11111111
YKR065C,63,YKR065C_63,28.18307556
YKR066C,69,YKR066C_69,2.120363524
YKR067W,309,YKR067W_309,24.35114151
YKR068C,194,YKR068C_194,19.83333333
YKR069W,396,YKR069W_396,28.66666667
YKR070W,299,YKR070W_299,2.542975514
YKR071C,260,YKR071C_260,25.43626797
YKR072C,362,YKR072C_362,7.314876621
YKR074W,156,YKR074W_156,16.33699634
YKR077W,97,YKR077W_97,6.54209624
YKR078W,174,YKR078W_174,26.44444444
YKR080W,321,YKR080W_321,11.039116
YKR081C,342,YKR081C_342,3.687719446
YKR082W,97,YKR082W_97,4.254433773
YKR084C,440,YKR084C_440,14.15023239
YKR085C,163,YKR085C_163,194
YKR088C,90,YKR088C_90,8.824146716
YKR089C,894,YKR089C_894,9.64447476
YKR090W,447,YKR090W_447,5.355953222
YKR091W,150,YKR091W_150,44.61538462
YKR092C,247,YKR092C_247,72.76773529
YKR093W,110,YKR093W_110,2.205340141
YKR098C,62,YKR098C_62,28.66666667
YKR099W,246,YKR099W_246,37.33333333
YKR100C,130,YKR100C_130,51.66666667
YLL001W,252,YLL001W_252,3.703160499
YLL002W,428,YLL002W_428,45.89502762
YLL004W,523,YLL004W_523,22.24786325
YLL007C,43,YLL007C_43,29.03703704
YLL008W,423,YLL008W_423,7.625303434
YLL009C,70,YLL009C_70,21.99036918
YLL010C,327,YLL010C_327,11.02793455
YLL011W,315,YLL011W_315,4.559781455
YLL013C,515,YLL013C_515,15.07949892
YLL014W,74,YLL014W_74,45.91052632
YLL015W,900,YLL015W_900,52.22222222
YLL018C,558,YLL018C_558,6.22089603
YLL019C,643,YLL019C_643,9.831818182
YLL021W,871,YLL021W_871,41.86670477
YLL022C,380,YLL022C_380,7.164074074
YLL024C,640,YLL024C_640,11.41364472
YLL026W,668,YLL026W_668,15.70023736
YLL027W,95,YLL027W_95,18.24928433
YLL028W,578,YLL028W_578,18.96090356
YLL029W,140,YLL029W_140,3.864798462
YLL031C,25,YLL031C_25,13.57371028
YLL032C,793,YLL032C_793,19.69388935
YLL033W,56,YLL033W_56,2.030555556
YLL034C,552,YLL034C_552,26.50616739
YLL035W,285,YLL035W_285,11.5713609
YLL036C,38,YLL036C_38,8.400293524
YLL038C,226,YLL038C_226,6.566070308
YLL039C,114,YLL039C_114,3.715147224
YLL040C,528,YLL040C_528,8.082732671
YLL041C,162,YLL041C_162,20.17560536
YLL043W,558,YLL043W_558,27.12421512
YLL045C,61,YLL045C_61,5.801849517
YLL048C,338,YLL048C_338,22.1400899
YLL050C,133,YLL050C_133,24.76985749
YLR002C,622,YLR002C_622,3.356302042
YLR005W,171,YLR005W_171,24.38729172
YLR006C,50,YLR006C_50,7.678523309
YLR007W,236,YLR007W_236,11.04761905
YLR008C,111,YLR008C_111,14.33196529
YLR009W,42,YLR009W_42,18.91907499
YLR011W,122,YLR011W_122,29.66349206
YLR016C,73,YLR016C_73,6.808134394
YLR017W,338,YLR017W_338,15.98512663
YLR018C,52,YLR018C_52,6.857736721
YLR019W,271,YLR019W_271,8.596828132
YLR020C,391,YLR020C_391,17.84444444
YLR022C,174,YLR022C_174,3.999117412
YLR024C,252,YLR024C_252,10.18357488
YLR025W,20,YLR025W_20,26.43628918
YLR026C,81,YLR026C_81,3.876241368
YLR027C,105,YLR027C_105,12.68034794
YLR028C,356,YLR028C_356,17.52283831
YLR029C,188,YLR029C_188,2.442277101
YLR032W,220,YLR032W_220,6.046668778
YLR033W,497,YLR033W_497,19.22464379
YLR034C,29,YLR034C_29,3.708719016
YLR036C,47,YLR036C_47,5.119170984
YLR038C,35,YLR038C_35,7.582019622
YLR039C,743,YLR039C_743,18.89883258
YLR040C,120,YLR040C_120,8.898305085
YLR042C,51,YLR042C_51,3.612841628
YLR043C,60,YLR043C_60,3.590986986
YLR044C,564,YLR044C_564,11.67110935
YLR048W,207,YLR048W_207,6.882785344
YLR049C,264,YLR049C_264,35.04166667
YLR050C,39,YLR050C_39,3.019857179
YLR052W,207,YLR052W_207,21.7
YLR055C,182,YLR055C_182,11.26372012
YLR056W,329,YLR056W_329,6.562066701
YLR058C,135,YLR058C_135,6.251167484
YLR059C,238,YLR059C_238,4.841452633
YLR060W,452,YLR060W_452,20.94226568
YLR061W,122,YLR061W_122,14.3515609
YLR063W,117,YLR063W_117,11.67993488
YLR064W,20,YLR064W_20,8.605434783
YLR065C,29,YLR065C_29,6.777777778
YLR066W,175,YLR066W_175,18.05356065
YLR067C,33,YLR067C_33,17.33333333
YLR068W,43,YLR068W_43,19.16109914
YLR069C,97,YLR069C_97,2.656051807
YLR071C,573,YLR071C_573,10.64132076
YLR072W,416,YLR072W_416,35.3
YLR073C,144,YLR073C_144,2.258532324
YLR074C,69,YLR074C_69,15.83904704
YLR075W,90,YLR075W_90,9.600074544
YLR078C,245,YLR078C_245,82.45925926
YLR079W,220,YLR079W_220,20.10840108
YLR082C,184,YLR082C_184,15.22222222
YLR083C,16,YLR083C_16,9.378564963
YLR084C,1092,YLR084C_1092,16.53481393
YLR085C,48,YLR085C_48,86.43777778
YLR086W,761,YLR086W_761,10.97533037
YLR087C,62,YLR087C_62,7.900157033
YLR088W,271,YLR088W_271,11.38071147
YLR089C,308,YLR089C_308,27.71218123
YLR090W,339,YLR090W_339,9.495997008
YLR093C,215,YLR093C_215,2.451487002
YLR094C,243,YLR094C_243,11.28425859
YLR095C,481,YLR095C_481,3.147746718
YLR096W,905,YLR096W_905,11.48838163
YLR097C,334,YLR097C_334,604.4444444
YLR098C,543,YLR098C_543,55.79047619
YLR099C,338,YLR099C_338,15.40740741
YLR099W-A,62,YLR099W-A_62,3.666206529
YLR100W,233,YLR100W_233,4.830423976
YLR102C,136,YLR102C_136,8.298515458
YLR103C,68,YLR103C_68,22.90446149
YLR104W,115,YLR104W_115,4.898007749
YLR105C,293,YLR105C_293,11.37777778
YLR106C,1197,YLR106C_1197,6.54409065
YLR107W,302,YLR107W_302,15.43304348
YLR108C,479,YLR108C_479,48.94736842
YLR113W,236,YLR113W_236,12.70938674
YLR114C,33,YLR114C_33,58.66666667
YLR115W,225,YLR115W_225,72.73777778
YLR117C,636,YLR117C_636,17.69019608
YLR118C,105,YLR118C_105,17.01884921
YLR119W,192,YLR119W_192,10.13694639
YLR120C,92,YLR120C_92,6.892420487
YLR121C,172,YLR121C_172,8.152524168
YLR129W,69,YLR129W_69,2.654509557
YLR130C,346,YLR130C_346,7.582417582
YLR133W,283,YLR133W_283,14.34234924
YLR136C,270,YLR136C_270,54.07407407
YLR137W,219,YLR137W_219,58.66666667
YLR138W,54,YLR138W_54,22.06995161
YLR143W,257,YLR143W_257,5.926378066
YLR144C,509,YLR144C_509,169.2656566
YLR146C,301,YLR146C_301,32.44444444
YLR147C,100,YLR147C_100,7.926126126
YLR148W,192,YLR148W_192,5.655995773
YLR150W,209,YLR150W_209,30.22840258
YLR153C,363,YLR153C_363,3.258545342
YLR154C,100,YLR154C_100,64.12556054
YLR163C,105,YLR163C_105,34.0213316
YLR166C,800,YLR166C_800,5.753330206
YLR167W,82,YLR167W_82,6.074467872
YLR168C,114,YLR168C_114,5.634715769
YLR170C,18,YLR170C_18,29.8657401
YLR173W,297,YLR173W_297,31.33333333
YLR175W,484,YLR175W_484,31.86143864
YLR177W,175,YLR177W_175,5.457921956
YLR178C,185,YLR178C_185,14.46845209
YLR179C,165,YLR179C_165,2.290438972
YLR180W,348,YLR180W_348,22.16118729
YLR181C,222,YLR181C_222,9.794871795
YLR182W,496,YLR182W_496,6.788056206
YLR183C,121,YLR183C_121,77.33333333
YLR185W,55,YLR185W_55,2.825416016
YLR186W,60,YLR186W_60,2.160898298
YLR187W,59,YLR187W_59,21.08099853
YLR190W,46,YLR190W_46,23.77662155
YLR191W,374,YLR191W_374,43.92183908
YLR192C,255,YLR192C_255,5.842158839
YLR194C,150,YLR194C_150,12.7316896
YLR195C,416,YLR195C_416,4.485739549
YLR196W,274,YLR196W_274,11.94748137
YLR197W,163,YLR197W_163,5.277044512
YLR199C,107,YLR199C_107,2.594190599
YLR200W,113,YLR200W_113,7.403600893
YLR201C,40,YLR201C_40,10.54493178
YLR203C,50,YLR203C_50,7.614484879
YLR204W,74,YLR204W_74,8.453567937
YLR205C,71,YLR205C_71,12.27272727
YLR206W,491,YLR206W_491,8.466377945
YLR207W,266,YLR207W_266,7.960346721
YLR208W,56,YLR208W_56,6.949640668
YLR209C,59,YLR209C_59,4.111578919
YLR212C,30,YLR212C_30,5.488237838
YLR213C,318,YLR213C_318,7.916666667
YLR214W,476,YLR214W_476,55.31463672
YLR215C,289,YLR215C_289,4.76922625
YLR216C,353,YLR216C_353,125.1848253
YLR219W,116,YLR219W_116,18.63815955
YLR220W,63,YLR220W_63,51.88043478
YLR221C,22,YLR221C_22,19.94962133
YLR222C,66,YLR222C_66,10.42708
YLR223C,436,YLR223C_436,13.03224365
YLR224W,75,YLR224W_75,2.035607374
YLR225C,348,YLR225C_348,21.61805556
YLR226W,110,YLR226W_110,6.317647059
YLR229C,25,YLR229C_25,7.983227565
YLR231C,306,YLR231C_306,2.87116138
YLR237W,139,YLR237W_139,19.55555556
YLR238W,55,YLR238W_55,5.582089552
YLR239C,113,YLR239C_113,10.35714286
YLR240W,576,YLR240W_576,11.8926812
YLR241W,75,YLR241W_75,50.31481481
YLR244C,388,YLR244C_388,35.93377553
YLR245C,143,YLR245C_143,38.88888889
YLR248W,462,YLR248W_462,3.773042321
YLR249W,804,YLR249W_804,4.73371665
YLR250W,149,YLR250W_149,2.493754958
YLR256W,252,YLR256W_252,15.14252287
